Unnamed: 0,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month,code,tconst,averageRating,numVotes
8501,s8502,Movie,The Secret Life of Pets 2,Chris Renaud,"Patton Oswalt, Kevin Hart, Tiffany Haddish, Jenny Slate, Eric Stonestreet, Harrison Ford, Dana Carvey, Nick Kroll, Lake Bell, Ellie Kemper, Bobby Moynihan, Hannibal Buress","United States, France, Japan",2019-12-27,2019,PG,86 min,"Children & Family Movies, Comedies","On a farm outside New York, Max aims to boost his confidence while in the city, Snowball attempts to rescue a tiger cub and Gidget pretends to be a cat.",December,tt0008502,tt0008502,2.6,25
8509,s8510,Movie,The Sinking Of Van Der Wijck,Sunil Soraya,"Herjunot Ali, Pevita Pearce, Reza Rahadian, Randy Nidji, Gesya Shandy, Kevin Andrean, Arzetti Bilbina",Indonesia,2018-09-28,2013,TV-14,163 min,"Dramas, International Movies, Romantic Movies","When a young man leaves home to fulfill the wishes of his late father, he meets and falls in love with a woman from a very different background.",September,tt0008510,tt0008510,5.5,15
8518,s8519,TV Show,The Story of God with Morgan Freeman,Executive,Morgan Freeman,United States,,2017,TV-14,2 Seasons,Docuseries,"Host Morgan Freeman explores religion's role in human history, how our beliefs connect us and possible answers to life's million-dollar questions.",,tt0008519,tt0008519,6.1,879
8520,s8521,Movie,The Student,Steven R. Monroe,"Alicia Leigh Willis, Blake Michael, Trevor St. John, Lindsay Hartley, Eric Nelsen, Wolfgang Bodison",United States,2019-03-15,2017,TV-14,90 min,Thrillers,"When a law professor fails an ambitious student for academic dishonesty, he goes to terrifying lengths to seek revenge for more than just his grade.",March,tt0008521,tt0008521,3.7,14
8522,s8523,Movie,The Super,Stephan Rick,"Patrick John Flueger, Val Kilmer, Louisa Krause, Mattea Conforti, Taylor Richardson, Paul Ben-Victor, Yul Vazquez, Andrea Lynn Green, Travaris Spears, Melissa Bolona",United States,2019-02-16,2017,R,89 min,Horror Movies,"When an ex-cop becomes a superintendent of an apartment building, he suspects the sinister janitor is behind the eerie disappearances of its tenants.",February,tt0008523,tt0008523,5.6,1631
8525,s8526,Movie,The Taking of Pelham 123,Tony Scott,"Denzel Washington, John Travolta, Luis Guzmán, Victor Gojcaj, Robert Vataj, John Turturro, Michael Rispoli, Ramon Rodriguez, James Gandolfini, John Benjamin Hickey, Alex Kaluzhsky, Gbenga Akinnagbe","United States, United Kingdom",2019-09-01,2009,R,106 min,Action & Adventure,"When a group of hijackers takes passengers aboard a subway train hostage and demand a ransom, it's up to dispatcher Walter Garber to bring them down.",September,tt0008526,tt0008526,8.1,98
8526,s8527,Movie,The Talented Mr. Ripley,Anthony Minghella,"Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett, Philip Seymour Hoffman, Jack Davenport, James Rebhorn, Sergio Rubini, Philip Baker Hall, Celia Weston",United States,2020-01-01,1999,R,139 min,"Dramas, Thrillers","A charming sociopath maneuvers into the lush life of a young heir. But as he embraces the posh lifestyle, he'll stop at nothing to hold onto it.",January,tt0008527,tt0008527,7.2,11
8527,s8528,Movie,The Texas Chainsaw Massacre,Tobe Hooper,"Gunnar Hansen, Jim Siedow, Marilyn Burns, Edwin Neal, Paul A. Partain, Teri McMinn, William Vail, John Dugan, John Henry Faulk, Allen Danziger",United States,2019-10-22,1974,R,83 min,"Cult Movies, Horror Movies, Independent Movies","When some friends visit a vandalized graveyard, they come upon a chainsaw-wielding maniac, and it's a fight to the bloody death between good and evil.",October,tt0008528,tt0008528,8.9,17
8534,s8535,Movie,The Tribes of Palos Verdes,"Brendan Malloy, Emmett Malloy","Jennifer Garner, Maika Monroe, Cody Fern, Justin Kirk, Noah Silver, Elisabeth Röhm, Goran Visnjic, Joely Fisher, Milo Gibson, Alex Neustaedter, Stevie Lynn Jones, Thomas Cocquerel, Alicia Silverstone",United States,2019-12-01,2017,R,104 min,"Dramas, Independent Movies, Sports Movies","When a move to an exclusive seaside community sends her mother and twin brother into a downward spiral, teenager Medina finds solace in surfing.",December,tt0008535,tt0008535,4.6,18
8535,s8536,Movie,The Trigger Effect,David Koepp,"Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T. Jones, Bill Smitrovich, Michael Rooker, Tori Kristiansen, Tyra Kristiansen",United States,2018-01-01,1996,R,94 min,Thrillers,"When a power failure throws their suburban town into chaos, Matthew and his wife stoop to desperate measures to secure medication for their child.",January,tt0008536,tt0008536,6.7,244
8538,s8539,Movie,The Truth About Alcohol,David Briggs,Javid Abdelmoneim,United Kingdom,2017-08-01,2016,TV-14,58 min,"Documentaries, International Movies","Emergency room doctor Javid Abdelmoneim endeavors to learn the truth about alcohol, both its benefits and risks, by exploring the science of drinking.",August,tt0008539,tt0008539,5.3,30
8540,s8541,Movie,The Tuxedo,Kevin Donovan,"Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar, Ritchie Coster, Peter Stormare, Mia Cottet, Romany Malco, Daniel Kash",United States,2019-11-01,2002,PG-13,99 min,"Action & Adventure, Comedies","After a government spy is hospitalized, New York City cab driver Jimmy unwillingly takes over the spy's role – with the aid of a computerized tuxedo.",November,tt0008541,tt0008541,5.4,138
8542,s8543,Movie,The Ugly Truth,Robert Luketic,"Katherine Heigl, Gerard Butler, Eric Winter, John Michael Higgins, Bree Turner, Nick Searcy, Kevin Connolly, Cheryl Hines, Bonnie Somerville, Yvette Nicole Brown, Nate Corddry, Noah Matthews",United States,2019-04-25,2009,R,96 min,"Comedies, Romantic Movies","A chauvinistic morning-show commentator tries to prove the relationship theories he espouses on a segment called ""The Ugly Truth.""",April,tt0008543,tt0008543,8.0,25
8543,s8544,Movie,The Unborn Child,Poj Arnon,"Somchai Kemglad, Pitchanart Sakakorn, Chinaradi Anupongphichart, Arisara Thongborisut, Peerawit Boonark, Chudapha Chanthakhet, Ganthida Chaang",Thailand,2018-07-30,2011,TV-MA,93 min,"Horror Movies, International Movies","A couple and their young daughter are haunted by a paranormal, malicious presence – which is soon linked to a temple and a series of abortions.",July,tt0008544,tt0008544,7.5,31
8546,s8547,Movie,The Unknown Girl,"Jean-Pierre Dardenne, Luc Dardenne","Adèle Haenel, Olivier Bonnaud, Jérémie Renier, Louka Minnella, Christelle Cornil, Olivier Gourmet, Fabrizio Rongione, Thomas Doret","Belgium, France",2017-12-12,2016,TV-MA,106 min,"Dramas, International Movies",A guilt-ridden doctor in a Belgian town tries to uncover the identity of a woman who died after being turned away from her office.,December,tt0008547,tt0008547,4.7,48
8548,s8549,Movie,The Vatican Tapes,Mark Neveldine,"Olivia Taylor Dudley, Michael Peña, Dougray Scott, Djimon Hounsou, Peter Andersson, Kathleen Robertson, John Patrick Amedori, Michael Paré, Alex Sparrow, Cas Anvar",United States,2020-04-20,2015,PG-13,91 min,"Horror Movies, Thrillers",A young woman hospitalized for an infected wound becomes possessed by a satanic force that will take a priest and two Vatican exorcists to defeat.,April,tt0008549,tt0008549,6.1,16
8550,s8551,Movie,The Walls of the Moon,"Ossama Abu El Atta, Tarek Al Eryan","Mona Zaki, Asser Yassin, Amr Saad, Salwa Mohammed",Egypt,2019-04-18,2015,TV-14,98 min,"Action & Adventure, Dramas, International Movies","After losing her eyesight in an accident, a woman lands in a love triangle as she looks for meaning in her life.",April,tt0008551,tt0008551,4.9,61
8557,s8558,TV Show,The West Wing,Executive,"Martin Sheen, Rob Lowe, Allison Janney, John Spencer, Bradley Whitford, Janel Moloney, Richard Schiff, Dulé Hill, NiCole Robinson, Melissa Fitzgerald, Joshua Malina, Stockard Channing, Kim Webster, Kris Murphy, Timothy Davis-Reed",United States,,2005,TV-14,7 Seasons,TV Dramas,This powerful political epic chronicles the triumphs and travails of White House senior staff under the administration of President Josiah Bartlet.,,tt0008558,tt0008558,3.9,28
8560,s8561,TV Show,The Womanizer,Executive,"Lan Cheng-lung, Sonia Sui, James Wen, Bianca Bai, George Chang, Chung Hsin-ling, Tzu-chiang Chao, Xiao Xiao Bin",China,2016-09-01,2010,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Libertine He-jie finds himself torn between the lovely Amanda and fiery Xiao-qian. But now he faces a new problem: arrogant rival suitor Cheng-en.,September,tt0008561,tt0008561,6.1,128
8564,s8565,Movie,The World Is Not Enough,Michael Apted,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta","United Kingdom, United States",2019-12-31,1999,PG-13,128 min,Action & Adventure,"Greed, revenge, world domination: It's all in a day's work for James Bond, who's on a mission to protect an oil heiress from a notorious terrorist.",December,tt0008565,tt0008565,6.9,26
8569,s8570,Movie,The Young Vagabond,Sze Yu Lau,"Chia-Hui Liu, Wong Yu, Jason Pai Piao, Lung Wei Wang, Hoi-Shan Kwan, Feng Ku, San Nam Hung, Kuo Hua Chang, Feng Kuan",Hong Kong,2018-08-16,1985,TV-14,85 min,"Action & Adventure, Comedies, International Movies","To avenge his master, a wine-loving young man steps up his fighting skills to defeat a powerful thief in a life-or-death match.",August,tt0008570,tt0008570,3.0,19
8570,s8571,Movie,Theater of Life,Peter Svatek,Massimo Bottura,Canada,2017-07-18,2016,TV-PG,94 min,Documentaries,This documentary follows chef Massimo Bottura as he opens a soup kitchen to cook gourmet meals for the needy from food waste at the 2015 Milan Expo.,July,tt0008571,tt0008571,6.6,117
8571,s8572,Movie,Theeram,Saheed Arafath,"Pranav Ratheesh, Maria Yohannan, Askar Ameer, Tini Tom, Anjali Nair, Krishna Prabha, Sudhi Koppa, Nandhan Unni",India,2018-07-01,2017,TV-14,104 min,"Dramas, International Movies, Romantic Movies","An auto rickshaw driver harbors a deep affection for a young woman, but his troubled past threatens to stand between them.",July,tt0008572,tt0008572,5.6,14
8578,s8579,Movie,Thithi,Raam Reddy,"Thammegowda S., Channegowda, Abhishek H.N., Pooja, Singri Gowda","India, United States",2017-03-09,2015,TV-MA,123 min,"Dramas, Independent Movies, International Movies","In a South Indian village, a centenarian's funeral brings together his free-spirited son, inheritance-hungry grandson and girl-crazy great-grandson.",March,tt0008579,tt0008579,5.3,30
8579,s8580,Movie,Thong Dee Fun Khao,Bin Bunluerit,"Buakaw Banchamek, Sornsin Maneewan, Phutharit Prombandal, Nantawut Boonrubsub, Vannapoom Songsuparp, Chutirada Junthit, Jaran Ngamdee, Kochakorn Nimakorn, Rapeepat Ekpankul, Manop Aswathep",Thailand,2018-01-15,2017,TV-MA,122 min,"Action & Adventure, International Movies, Sports Movies","After losing a boxing match, a talented Muay Thai fighter leaves home to train with the best. On his quest, he finds friends, foes and lots of action.",January,tt0008580,tt0008580,4.8,13
8584,s8585,Movie,Three,Johnnie To,"Louis Koo, Zhao Wei, Wallace Chung, Lam Suet, Lo Hoi-pang, Eddie Cheung, Timmy Hung, Michael Tse, Raymond Wong Ho-Yin","Hong Kong, China",2017-06-03,2016,TV-MA,88 min,"Action & Adventure, International Movies","A master criminal engineers his own shooting during a police raid, then refuses treatment while awaiting rescue in a tense standoff at a hospital.",June,tt0008585,tt0008585,8.2,15
8598,s8599,Movie,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,"Patrick Swayze, Wesley Snipes, John Leguizamo, Stockard Channing, Blythe Danner, Arliss Howard, Jason London, Chris Penn, Melinda Dillon, Beth Grant, Alice Drummond, Marceline Hugot, Michael Vartan, RuPaul Charles, Julie Newmar",United States,2019-08-01,1995,PG-13,108 min,"Comedies, Cult Movies, LGBTQ Movies",Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town when their car breaks down.,August,tt0008599,tt0008599,6.1,10
8607,s8608,Movie,Tortilla Soup,Maria Ripoll,"Hector Elizondo, Jacqueline Obradors, Elizabeth Peña, Tamara Mello, Nikolai Kinski, Raquel Welch, Joel Joan, Paul Rodriguez, Constance Marie, Julio Oscar Mechoso",United States,2020-09-15,2001,PG-13,104 min,"Comedies, Dramas, Romantic Movies",Widower Martin is a restaurateur with a booming business and three headstrong daughters who leave the house to pursue their individual destinies.,September,tt0008608,tt0008608,6.7,41
8613,s8614,Movie,Train to Busan,Sang-ho Yeon,"Gong Yoo, Yu-mi Jung, Dong-seok Ma, Soo-an Kim, Woo Shik Choi, Sohee, Eui-sung Kim",South Korea,2017-03-18,2016,TV-MA,118 min,"Action & Adventure, Horror Movies, International Movies","As a zombie outbreak sweeps the country, a dad and his daughter take a harrowing train journey in an attempt to reach the only city that's still safe.",March,tt0008614,tt0008614,7.9,14
8621,s8622,Movie,Tremors,Ron Underwood,"Kevin Bacon, Fred Ward, Finn Carter, Michael Gross, Reba McEntire, Robert Jayne, Charlotte Stewart, Tony Genaro, Ariana Richards, Richard Marcus, Victor Wong, Bibi Besch",United States,2020-01-01,1990,PG-13,96 min,"Comedies, Cult Movies, Horror Movies","After a seismologist gets unusual readings on her equipment, handymen discover 30-foot-long carnivorous worms that suck their prey underground.",January,tt0008622,tt0008622,6.7,15
8627,s8628,Movie,Trespass Against Us,Adam Smith,"Michael Fassbender, Brendan Gleeson, Lyndsey Marshal, Georgie Smith, Rory Kinnear, Killian Scott, Sean Harris, Kingsley Ben-Adir, Kacie Anderson, Gerard Kearns",United Kingdom,2019-02-22,2016,R,100 min,Dramas,"A man from a criminal family yearns to break away and find a better life, but his father's staunch opposition puts his dreams of freedom in jeopardy.",February,tt0008628,tt0008628,5.7,61
8629,s8630,Movie,Trimurti,Mukul Anand,"Anil Kapoor, Shah Rukh Khan, Jackie Shroff, Satyendra Kapoor, Gautami, Tinnu Anand, Saeed Jaffrey, Anirudh Agarwal, Mohan Agashe, Himani Shivpuri, Priya Tendulkar, Anjali Jathar, Anang Desai, Pramod Moutho, Subhash Ghai",India,2018-03-01,1995,TV-PG,173 min,"Action & Adventure, Dramas, International Movies","After being framed, a policewoman languishing in prison hopes that her three sons will deliver justice and restore her honor.",March,tt0008630,tt0008630,5.9,26
8633,s8634,TV Show,Trotsky,Executive,"Konstantin Khabenskiy, Olga Sutulova, Max Matveev, Evgeniy Stychkin, Orkhan Abulov",Russia,2018-12-10,2017,TV-MA,1 Season,"International TV Shows, TV Dramas",The complex historical figure of Leon Trotsky comes to life in this epic biography that depicts the tumultuous life of the Russian revolutionary.,December,tt0008634,tt0008634,6.3,784
8635,s8636,Movie,True Grit,Henry Hathaway,"John Wayne, Glen Campbell, Kim Darby, Jeremy Slate, Robert Duvall, Dennis Hopper, Alfred Ryder, Strother Martin, Jeff Corey",United States,2020-01-01,1969,G,128 min,"Classic Movies, Dramas",Teenage tomboy Mattie Ross enlists the help of crusty lawman Rooster Cogburn to track down the hired hand who murdered her father.,January,tt0008636,tt0008636,5.1,21
8637,s8638,Movie,Trumbo,Jay Roach,"Bryan Cranston, Diane Lane, Elle Fanning, John Goodman, Helen Mirren, Louis C.K., Alan Tudyk, Michael Stuhlbarg, Adewale Akinnuoye-Agbaje, Dean O'Gorman",United States,2020-05-19,2015,R,124 min,"Dramas, Independent Movies","When he is blacklisted by Hollywood for his leftist political views, screenwriter Dalton Trumbo struggles to find work in secret as a ghost writer.",May,tt0008638,tt0008638,3.3,19
8638,s8639,Movie,Tucker and Dale vs. Evil,Eli Craig,"Tyler Labine, Alan Tudyk, Katrina Bowden, Jesse Moss, Philip Granger, Brandon Jay McLaren, Christie Laing, Chelan Simmons, Travis Nelson, Alex Arsenault","Canada, United States, India, United Kingdom",2019-03-29,2010,R,89 min,"Comedies, Horror Movies, Independent Movies","Expecting to relax at their ""vacation"" cabin, two backwoods boys see their trip turn into a nightmare when they're accused of being psychotic killers.",March,tt0008639,tt0008639,5.6,158
8649,s8650,Movie,Two Lovers and a Bear,Kim Nguyen,"Dane DeHaan, Tatiana Maslany, Gordon Pinsent, John Ralston",Canada,2017-05-02,2016,R,95 min,"Dramas, Independent Movies, Romantic Movies",A troubled couple living near the North Pole begins a perilous journey south in an attempt to find peace and vanquish ghosts from the past.,May,tt0008650,tt0008650,4.6,8
8651,s8652,Movie,Tyson,James Toback,"Mike Tyson, Trevor Berbick","United States, France",2019-03-01,2008,R,90 min,"Documentaries, Sports Movies","In this surprisingly emotional documentary, heavyweight champ Mike Tyson analyzes the controversies surrounding his career and turbulent private life.",March,tt0008652,tt0008652,6.1,168
